,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-07-30 04:00:00,0.0,0.0,0.0,7.2542644,97014.76,0.0,16.595673,2.7813578,3.5721207,4.3893967,6.252041,0.0,0.0,0.0
2021-07-30 05:00:00,0.0,0.0,0.0,6.8504634,97026.95,0.0,16.610413,2.9634514,3.875513,4.098387,5.6449623,0.0,0.0,0.0
2021-07-30 06:00:00,0.0,0.0,0.0,6.510593,97040.266,0.0,16.027985,2.9310083,3.5591488,3.9222994,5.480587,0.0,0.0,0.0
2021-07-30 07:00:00,0.0,0.0,0.0,6.7637787,97092.76,0.0,15.986664,3.1585407,3.791174,4.0919743,5.6236115,68.01040488391112,136.42540381087773,48.50271592954341
2021-07-30 08:00:00,2.0,2.0,0.0,6.995245,97120.2,0.0,16.112701,3.126708,3.7614403,4.268094,5.8745995,258.52934223140477,506.74440259623725,87.21353541663464
2021-07-30 09:00:00,4.0,4.0,0.0,6.9637475,97160.055,0.0,16.426788,2.6753664,3.189846,4.782013,6.1367083,453.0945774404775,644.0587165361156,116.05297180965613
2021-07-30 10:00:00,3.0,3.0,0.0,7.011353,97197.484,0.0,17.302795,2.400179,3.2059937,4.898677,6.110675,635.2207837346627,697.714248420923,156.5402512879188
2021-07-30 11:00:00,2.0,2.0,0.0,6.46885,97259.63,0.0,18.861603,2.4700594,3.1709213,4.590969,5.5951633,783.7071342259118,712.9842369290882,202.44700584681743
2021-07-30 12:00:00,2.0,2.0,0.0,6.2244964,97268.03,0.0,20.167664,2.2940273,2.9733982,4.778983,5.43367,880.9803674603476,701.4085236737851,248.28737230482955
2021-07-30 13:00:00,1.0,1.0,0.0,6.383185,97246.58,0.0,20.985779,2.002037,2.5551891,4.9952087,5.797386,930.238322256699,712.8107950763382,259.8475686054536
2021-07-30 14:00:00,1.0,1.0,0.0,6.6551275,97261.96,0.0,21.55832,1.5462742,2.3027477,5.3308506,6.203306,916.106134629052,715.2800437840114,252.3362016015036
2021-07-30 15:00:00,1.0,1.0,0.0,7.450504,97228.61,0.0,21.299988,1.6749401,2.5573425,5.8608418,6.9666824,845.3813127885535,725.2380375691062,217.78763289451183
2021-07-30 16:00:00,1.0,1.0,0.0,8.135287,97169.21,0.0,20.57016,2.0659122,2.996975,6.1339703,7.4489098,723.1495168477704,731.9124942116932,169.18421249141386
2021-07-30 17:00:00,1.0,1.0,0.0,9.1656275,97149.93,0.0,18.94986,2.5598965,3.375721,6.34914,8.218311,558.5784520290487,714.2756009689989,122.9396525880108
2021-07-30 18:00:00,2.0,2.0,0.0,9.601813,97155.72,0.0,17.86203,2.724207,3.6960773,6.405033,8.553684,362.07436784623957,607.9819462999076,97.93250683395053
2021-07-30 19:00:00,2.0,2.0,0.0,9.881416,97196.14,0.0,16.534027,2.8469296,3.9859734,6.2653446,8.681824,159.8706686291046,360.6828702105633,72.41104922828295
2021-07-30 20:00:00,2.0,2.0,0.0,9.465896,97237.055,0.0,15.535126,2.8670807,3.8792877,6.102749,8.473894,7.263415659071117,0.0,7.263415659071117
