,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-08-02 08:00:00,39.0,39.0,3.0,6.4168153,97682.16,0.0,12.539185,1.3141747,1.8858767,4.41609,5.6966333,190.48766947651214,194.35999425320273,126.04234354260025
2021-08-02 09:00:00,58.0,59.0,12.0,5.6649985,97718.12,0.0,13.421417,0.924757,1.2374382,4.025709,4.9571905,283.051498936003,119.2024044840567,221.35751231814254
2021-08-02 10:00:00,71.0,76.0,39.0,5.9581947,97647.445,0.0,14.212158,1.1071529,1.4258995,4.5141296,5.2265396,325.12150934791185,54.74711323973006,287.8428452975313
2021-08-02 11:00:00,26.0,27.0,13.0,5.375201,97676.336,0.0,15.705109,1.2682762,1.5149193,4.39777,4.9464626,650.7581536712594,373.21644874911544,348.25311175984757
2021-08-02 12:00:00,5.0,43.0,43.0,5.2535496,97684.336,0.0,17.390198,1.536375,1.897131,4.2093716,4.770315,639.909159201617,221.8415682138846,440.7973298975115
2021-08-02 13:00:00,3.0,11.0,11.0,5.4358616,97620.27,0.0,18.58548,1.6179352,2.204506,4.5934963,4.925701,865.2828739290969,539.7690318805766,360.06045385615704
2021-08-02 14:00:00,2.0,100.0,100.0,5.9001703,97644.086,0.0,19.222626,1.8777599,2.3753548,4.9236298,5.375807,321.0989681810392,17.43340728220033,305.0032212768969
2021-08-02 15:00:00,1.0,100.0,100.0,5.467113,97632.65,0.0,19.9982,1.874588,2.1871033,4.594963,4.982399,295.9949654807739,16.238472043613648,282.02641797102035
2021-08-02 16:00:00,0.0,100.0,100.0,5.6941547,97595.83,0.0,20.300415,1.8089676,2.3095932,4.656908,5.1159763,252.66552733563643,13.525849262019783,242.5061111942311
2021-08-02 17:00:00,0.0,100.0,100.0,6.400801,97554.79,0.0,19.375946,1.9274235,2.698267,5.1099186,5.796259,194.37200053064709,7.834856680658264,189.64453724112275
2021-08-02 18:00:00,0.0,70.0,70.0,6.9284544,97518.1,0.0,17.885834,2.1048355,2.9545288,5.236038,6.210064,195.6753494435459,61.78898410332879,169.2850698197144
2021-08-02 19:00:00,1.0,100.0,100.0,7.623208,97520.42,0.0,16.12796,2.4930744,3.4363918,5.4078217,6.7255116,53.83118496020947,0.0,53.83118496020947
2021-08-02 20:00:00,1.0,100.0,100.0,7.2783494,97507.445,0.0,15.522675,2.3354225,3.1550636,4.8617125,6.5046577,1.6554177597214668,0.0,1.6554177597214668
2021-08-02 21:00:00,2.0,100.0,100.0,7.587761,97506.016,0.0,13.934845,2.45813,3.1301613,4.601199,6.8266993,0.0,0.0,0.0
2021-08-02 22:00:00,2.0,98.0,98.0,6.562181,97527.0,0.0,13.263733,2.431385,2.8169537,4.052965,5.8492737,0.0,0.0,0.0
2021-08-02 23:00:00,2.0,100.0,100.0,6.5545096,97508.4,0.0,12.750397,3.0241966,3.754076,3.7671509,5.3118095,0.0,0.0,0.0
2021-08-03 00:00:00,5.0,100.0,100.0,7.239963,97501.7,0.0,12.084625,3.1910686,4.3528633,4.0396976,5.6977615,0.0,0.0,0.0
