,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-08-21 03:00:00,100.0,100.0,0.0,9.263373,96585.766,0.0,12.599487,3.0559502,4.4855404,5.023676,6.948166,0.0,0.0,0.0
2021-08-21 04:00:00,100.0,100.0,0.0,9.175388,96585.83,0.0,12.573517,3.0506287,4.1535816,5.1931095,7.1541348,0.0,0.0,0.0
2021-08-21 05:00:00,100.0,100.0,0.0,8.72856,96566.56,0.0,12.482208,2.8536854,4.039921,4.759655,6.669483,0.0,0.0,0.0
2021-08-21 06:00:00,100.0,100.0,0.0,8.255581,96628.02,0.0,12.408478,2.8482513,3.9681702,4.4587326,6.2448444,0.0,0.0,0.0
2021-08-21 07:00:00,100.0,100.0,0.0,7.731577,96669.74,0.0,12.41275,2.9468231,3.991209,3.9600925,5.5116444,9.253940074605373,0.0,9.253940074605373
2021-08-21 08:00:00,100.0,100.0,0.0,7.8829904,96704.23,0.0,12.604462,3.0474224,4.365082,3.80307,5.153837,73.60038566606116,0.0,73.60038566606116
2021-08-21 09:00:00,100.0,100.0,0.0,7.507115,96646.2,0.0,12.787323,3.047697,4.045189,3.5268059,4.6850624,146.2634834812468,0.0,146.2634834812468
2021-08-21 10:00:00,100.0,100.0,0.0,6.8129396,96636.164,0.0,13.196075,2.267891,2.9332943,3.432354,4.4776325,211.765365146917,9.842602998647083,205.43598177377254
2021-08-21 11:00:00,97.0,97.0,0.0,6.682328,96675.4,0.0,13.403961,1.2446566,1.8818378,3.7623863,4.88575,278.6058065482742,17.08205924820748,265.38507790852134
2021-08-21 12:00:00,100.0,100.0,0.0,7.885229,96700.47,0.0,13.609894,1.8142738,2.724743,4.6064396,6.0691757,298.59790437940677,16.418512492128876,284.4665677303326
2021-08-21 13:00:00,90.0,90.0,0.0,8.385497,96718.445,0.0,13.8810425,1.9865303,2.7687492,5.1345215,6.813381,371.4679463288769,27.014169409862152,347.22665902094275
2021-08-21 14:00:00,85.0,85.0,0.0,9.044257,96699.83,0.0,14.441895,2.19339,3.15802,5.837433,7.539303,392.3920402662338,34.71432832418538,361.79424728782243
2021-08-21 15:00:00,84.0,84.0,0.0,9.883995,96662.21,0.0,14.249695,2.3267727,3.4768238,6.071783,8.130207,363.0579128738535,36.422777523585644,333.4114634470309
2021-08-21 16:00:00,84.0,84.0,0.0,10.333226,96634.266,0.0,14.079254,2.7116432,3.8652878,6.4053516,8.399639,303.82567413263723,35.31579500482885,279.1205222621553
2021-08-21 17:00:00,84.0,84.0,0.0,10.460566,96639.44,0.0,13.566772,2.9239197,4.193178,6.374466,8.4073715,225.07461887568525,30.6882613414096,208.31910192947214
2021-08-21 18:00:00,84.0,84.0,0.0,10.4133215,96649.4,0.0,12.701721,3.2056675,4.600029,6.16803,8.416639,133.07071625754992,14.101499043928653,127.94151965117693
2021-08-21 19:00:00,88.0,88.0,0.0,10.352132,96660.3,0.0,11.953522,3.3165321,4.838419,5.8445187,8.178373,38.06409707780877,0.0,38.06409707780877
