,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-20 18:00:00,0.0,0.0,0.0,4.0678906,97273.55,0.0,27.33844,-0.8840828,-1.2353344,-1.395586,-2.0510693,147.30654920989505,378.51169381245296,64.52363644886714
2021-09-20 19:00:00,0.0,0.0,0.0,2.448891,97265.766,0.0,24.4682,-0.7265854,-1.2776833,-1.6602554,-3.1007538,1.1137100502417814,0.0,1.1137100502417814
2021-09-20 20:00:00,0.0,0.0,0.0,3.2645192,97243.61,0.0,22.351349,-2.2160482,-3.160841,-1.7080498,-1.9915924,0.0,0.0,0.0
2021-09-20 21:00:00,0.0,0.0,0.0,3.2998245,97349.82,0.0,21.075531,-2.6421623,-3.516489,-0.28256226,0.09018326,0.0,0.0,0.0
2021-09-20 22:00:00,0.0,0.0,0.0,3.7912912,97414.39,0.0,20.728638,-2.8638487,-4.0052147,-0.24815941,0.28125572,0.0,0.0,0.0
2021-09-20 23:00:00,0.0,0.0,0.0,3.5669572,97357.05,0.0,20.8479,-2.705639,-3.5475159,0.33390045,0.7115288,0.0,0.0,0.0
2021-09-21 00:00:00,0.0,0.0,0.0,3.3641353,97317.32,0.0,20.773468,-2.901329,-2.946352,0.069280624,0.45125008,0.0,0.0,0.0
2021-09-21 01:00:00,0.0,0.0,0.0,2.5579283,97330.28,0.0,20.820679,-2.254404,-2.3504772,-0.28385925,-0.03129387,0.0,0.0,0.0
2021-09-21 02:00:00,0.0,0.0,0.0,2.4529524,97351.84,0.0,20.84195,-1.6903267,-2.0764751,-0.7426529,-0.59199333,0.0,0.0,0.0
2021-09-21 03:00:00,0.0,0.0,0.0,2.0115864,97361.84,0.0,20.97107,-1.2827053,-1.6585808,-0.49928093,-0.8803234,0.0,0.0,0.0
2021-09-21 04:00:00,0.0,0.0,0.0,2.0113242,97387.67,0.0,20.846436,-0.29675674,-0.9657688,-1.4145317,-2.0665245,0.0,0.0,0.0
2021-09-21 05:00:00,0.0,0.0,0.0,2.6920822,97424.72,0.0,20.827393,0.48379898,0.47374535,-1.9814568,-3.0168324,0.0,0.0,0.0
2021-09-21 06:00:00,0.0,0.0,0.0,4.69024,97480.43,0.0,20.705048,0.79185295,0.035100937,-3.5869617,-5.5486126,0.0,0.0,0.0
2021-09-21 07:00:00,0.0,0.0,0.0,6.0561438,97497.77,0.0,19.527618,1.2124805,0.28749466,-4.392252,-6.9986115,0.1352736442239636,0.0,0.1352736442239636
2021-09-21 08:00:00,0.0,0.0,0.0,5.92223,97582.33,0.0,20.293243,0.6364727,-0.2338543,-4.5372906,-6.7075844,131.04851450207278,340.65401152920583,61.993181886445726
2021-09-21 09:00:00,0.0,0.0,0.0,4.921288,97619.7,0.0,23.408722,0.107759476,0.4112625,-3.6523056,-4.799946,337.22961872967943,650.2923537947769,81.26763445660879
2021-09-21 10:00:00,0.0,0.0,0.0,3.362224,97684.38,0.0,26.4888,0.58538055,0.8386631,-2.4914436,-2.9140434,524.1410563110902,761.2828495806931,99.34977033734066
