,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-19 13:00:00,19.0,19.0,0.0,6.7160454,97700.55,0.0,20.376251,-2.7948093,-3.812521,3.7578087,4.054186,704.8610026373701,513.7602132363276,293.10114010678257
2021-09-19 14:00:00,20.0,20.0,0.0,5.9576874,97650.836,0.0,20.76175,-1.5018597,-2.6978397,3.6152182,3.844617,674.6299514294146,505.74534393752,281.8243991595109
2021-09-19 15:00:00,7.0,7.0,0.0,5.985759,97616.234,0.0,21.40512,-2.3482227,-3.5876446,3.030263,3.2239437,655.1537710555401,680.9062568718276,178.6685808798311
2021-09-19 16:00:00,5.0,5.0,0.0,5.537968,97642.58,0.0,21.550293,-2.2359867,-3.1671963,3.5946493,4.004921,526.0351449274694,696.0600226696644,125.11942975074828
2021-09-19 17:00:00,5.0,5.0,0.0,6.607593,97586.82,0.0,20.123169,-3.027069,-3.8780804,4.360346,5.095867,347.7283225421324,603.2574939114008,98.15474199197868
2021-09-19 18:00:00,2.0,2.0,0.0,6.337033,97562.24,0.0,18.768158,-2.9173183,-3.800249,3.668765,4.5982876,150.54378313658108,373.93369888777687,66.77233050716808
2021-09-19 19:00:00,0.0,0.0,0.0,5.913684,97588.85,0.0,17.185883,-1.9730682,-2.984974,2.6951628,3.5292683,1.7629278793832712,0.0,1.7629278793832712
2021-09-19 20:00:00,0.0,0.0,0.0,5.264062,97581.14,0.0,15.98349,-1.7779751,-3.8077297,2.2534351,3.3597565,0.0,0.0,0.0
2021-09-19 21:00:00,0.0,0.0,0.0,4.8458962,97550.12,0.0,15.597687,-3.3554096,-5.5504284,1.9008007,3.0964432,0.0,0.0,0.0
2021-09-19 22:00:00,0.0,0.0,0.0,5.481694,97539.14,0.0,15.645203,-4.3336964,-6.6345463,1.0623388,2.3572197,0.0,0.0,0.0
2021-09-19 23:00:00,0.0,0.0,0.0,5.8684716,97521.77,0.0,15.525269,-4.3166924,-6.5266857,1.006155,1.8883228,0.0,0.0,0.0
2021-09-20 00:00:00,0.0,0.0,0.0,5.678311,97510.95,0.0,15.262848,-4.0872555,-6.113449,1.0140324,1.8029194,0.0,0.0,0.0
2021-09-20 01:00:00,0.0,0.0,0.0,5.7302084,97419.164,0.0,15.094635,-4.1382637,-5.9920464,1.1764069,2.6561604,0.0,0.0,0.0
2021-09-20 02:00:00,0.0,0.0,0.0,6.6604033,97379.555,0.0,15.143036,-4.9348736,-7.6224136,1.5087509,3.2668304,0.0,0.0,0.0
2021-09-20 03:00:00,0.0,0.0,0.0,6.1450834,97328.88,0.0,14.902649,-4.3190517,-7.1176834,1.7524757,2.8376904,0.0,0.0,0.0
2021-09-20 04:00:00,0.0,0.0,0.0,5.5922756,97286.77,0.0,14.81192,-4.0289125,-6.632286,1.4877453,2.4138947,0.0,0.0,0.0
2021-09-20 05:00:00,0.0,0.0,0.0,5.6937017,97275.95,0.0,14.914612,-3.9298496,-6.648348,1.7705708,2.3365211,0.0,0.0,0.0
