,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-05-30 23:00:00,0.0,0.0,0.0,4.753165,96923.56,0.0,16.583618,3.1422443,1.5391884,2.4808426,3.6235695,0.0,0.0,0.0
2021-05-31 00:00:00,0.0,0.0,0.0,4.7043676,96896.914,0.0,17.346771,3.5437698,1.8230114,2.1836853,2.8928242,0.0,0.0,0.0
2021-05-31 01:00:00,0.0,0.0,0.0,5.3136015,96960.7,0.0,17.080658,3.8300781,2.572731,2.2117662,3.295311,0.0,0.0,0.0
2021-05-31 02:00:00,0.0,0.0,0.0,5.356581,96950.48,0.0,17.085938,3.8677063,2.969532,2.2146816,3.3283157,0.0,0.0,0.0
2021-05-31 03:00:00,0.0,0.0,0.0,3.771611,96963.484,0.0,16.230865,3.0439072,0.7357979,1.5110836,2.1292267,0.0,0.0,0.0
2021-05-31 04:00:00,0.0,0.0,0.0,2.9748447,96978.86,0.0,16.766663,2.5415115,-1.1179638,1.1763515,0.959774,0.0,0.0,0.0
2021-05-31 05:00:00,0.0,0.0,0.0,2.59906,96989.61,0.0,17.192108,1.8993874,-1.5054016,1.3795185,0.87646675,0.0,0.0,0.0
2021-05-31 06:00:00,0.0,2.0,2.0,2.368509,96972.37,0.0,18.431671,1.835002,-1.443718,1.0807762,0.25383377,1.4782149053715585,0.0,1.4782149053715585
2021-05-31 07:00:00,0.0,0.0,0.0,1.942682,97007.766,0.0,19.03482,1.5867119,-0.8089733,0.7677746,-0.28827858,130.1683828914767,316.88565254929176,64.1191842727643
2021-05-31 08:00:00,0.0,1.0,1.0,1.4499816,97060.34,0.0,22.987823,0.871151,-0.53173447,0.9181614,0.3610325,328.47078129043285,598.7007075126062,89.8662710415878
2021-05-31 09:00:00,0.0,0.0,0.0,1.9260218,97119.07,0.0,25.781342,0.53842545,0.24165726,0.60077286,0.0117435455,529.3577578876725,730.1769514028007,107.93924134234777
2021-05-31 10:00:00,0.0,0.0,0.0,3.1242864,97153.57,0.0,27.031097,0.32781696,0.21301079,0.53058434,0.13953018,704.432205696568,758.4059045719789,149.20848871816213
2021-05-31 11:00:00,0.0,0.0,0.0,3.382573,97156.586,0.0,27.530457,-0.050662994,-0.066129684,1.4414425,1.0238686,841.6884664191778,755.3209888384548,197.53019786086293
2021-05-31 12:00:00,0.0,0.0,0.0,3.3372283,97159.06,0.0,26.757751,-0.35416794,-0.18571472,3.0644474,3.012701,930.952230097188,744.2937426901067,237.91964962578754
2021-05-31 13:00:00,0.0,0.0,0.0,4.849118,97165.984,0.0,25.1232,0.11430359,0.4721012,4.2589436,4.691986,965.8069955215358,738.3038701504918,255.80481405154956
2021-05-31 14:00:00,0.0,0.0,0.0,5.5719466,97164.5,0.0,24.5289,0.68016815,1.270998,4.5732803,5.3196716,943.7813897671037,742.1938430245021,244.35988529697
2021-05-31 15:00:00,0.0,0.0,0.0,6.536022,97180.7,0.0,24.775757,1.0974388,1.7763214,5.1660843,6.127142,866.449966788219,752.9136661923301,207.98034020561124
