,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-07-19 01:00:00,0.0,6.0,0.0,7.4006014,97335.36,6.0,16.788574,3.0817375,4.612402,4.240427,5.781515,0.0,0.0,0.0
2021-07-19 02:00:00,0.0,62.0,0.0,7.7402143,97331.516,62.0,16.327606,3.914194,5.371422,3.8511658,5.457638,0.0,0.0,0.0
2021-07-19 03:00:00,0.0,5.0,0.0,8.2846775,97365.01,5.0,15.915894,4.490855,6.438406,3.5777588,5.195511,0.0,0.0,0.0
2021-07-19 04:00:00,0.0,0.0,0.0,8.471908,97350.99,0.0,15.657288,4.176777,6.0980797,3.8905697,5.6930866,0.0,0.0,0.0
2021-07-19 05:00:00,0.0,0.0,0.0,8.492511,97340.58,0.0,15.63913,3.880784,5.630232,4.2500763,6.250532,0.0,0.0,0.0
2021-07-19 06:00:00,0.0,0.0,0.0,8.54475,97359.16,0.0,14.694,4.572283,6.461603,3.5042648,5.3862095,0.0,0.0,0.0
2021-07-19 07:00:00,0.0,0.0,0.0,7.868805,97390.53,0.0,15.927551,3.6589527,5.5793533,3.8802624,5.4806747,89.6965785613444,202.39636074994345,55.70974139424688
2021-07-19 08:00:00,0.0,0.0,0.0,7.485521,97397.36,0.0,17.060638,4.0839825,5.634882,3.3988304,4.3878956,285.1157257038643,551.4828631706607,86.49244059162095
2021-07-19 09:00:00,0.0,0.0,0.0,7.9220233,97418.06,0.0,18.474335,4.2653494,5.975178,3.6058578,4.539337,485.80062296019435,703.2498651591723,104.15705270282979
2021-07-19 10:00:00,0.0,0.0,0.0,8.181204,97482.55,0.0,19.636963,3.7712526,5.343027,4.6702156,5.3492184,665.6416584599494,743.1398877557648,143.17931946977967
2021-07-19 11:00:00,0.0,0.0,0.0,7.501711,97535.03,0.0,20.5047,3.6286335,4.774143,4.723791,5.188015,809.4406659377249,744.595211113629,191.19578541742646
2021-07-19 12:00:00,0.0,0.0,0.0,7.338274,97543.2,0.0,21.81076,3.2495193,4.4891434,4.823902,5.2724686,906.3544246645079,734.5454030424519,233.66355995682386
2021-07-19 13:00:00,0.0,0.0,0.0,6.762479,97536.48,0.0,22.714355,2.9979753,4.1491833,4.5099163,5.1145744,949.3451367160291,727.6589435914009,255.4078016571242
2021-07-19 14:00:00,0.0,1.0,0.0,6.830995,97529.93,1.0,23.011505,3.2272377,4.310417,4.6970463,5.2486954,929.2487520518381,711.1704278981043,259.8134080002442
2021-07-19 15:00:00,0.0,0.0,0.0,7.62844,97495.68,0.0,22.213898,3.3122616,4.414551,5.202282,5.9495163,865.2915351013515,739.7683335623947,214.59468567279885
2021-07-19 16:00:00,0.0,0.0,0.0,8.46662,97429.95,0.0,20.53897,2.9999428,4.2068405,5.702011,6.8949013,744.2550842227722,746.6031835412005,167.3584229754216
2021-07-19 17:00:00,0.0,0.0,0.0,8.417479,97409.46,0.0,19.363312,2.7257118,3.7503262,5.6412525,7.0687103,581.1917018530572,730.9860606207656,122.21283113874944
