,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-10-01 08:00:00,0.0,0.0,0.0,3.451921,97300.8,0.0,16.894012,1.8461227,1.7158947,-2.6235085,-3.2827396,102.8998483045243,274.42799137553544,55.69135225231552
2021-10-01 09:00:00,0.0,0.0,0.0,3.523642,97362.06,0.0,20.04181,0.056037903,0.168684,-2.3176937,-3.4312134,305.0992066740595,627.6553932101928,78.25987733763804
2021-10-01 10:00:00,0.0,3.0,0.0,2.3724713,97286.68,3.0,22.715149,-0.42359734,-0.30937767,-1.7499752,-2.245945,480.37466341704686,721.6539527080935,102.4970651911313
2021-10-01 11:00:00,0.0,6.0,0.0,2.0325992,97373.21,6.0,24.586945,-0.057374954,-0.06413841,-1.3755417,-1.7758751,608.749204615012,709.2564310149436,149.4260242006382
2021-10-01 12:00:00,0.0,80.0,0.0,2.0495768,97396.95,80.0,26.17572,-0.33397102,-0.34762955,-1.0194683,-1.7027435,347.2495397828286,48.66625671379665,311.97146179828894
2021-10-01 13:00:00,0.0,45.0,0.0,1.6401948,97369.766,45.0,27.391083,-0.1640091,-0.4237995,-0.5042572,-1.2161045,532.7202151171259,231.93193572029088,358.72385927175367
2021-10-01 14:00:00,0.0,96.0,0.0,1.432934,97338.17,96.0,28.099854,-0.30624008,-0.7304115,-0.04420376,-0.7153053,270.65181676969536,18.12865899103663,257.5666325110536
2021-10-01 15:00:00,0.0,64.0,0.0,1.2154891,97320.586,64.0,28.352295,-0.4665413,-0.75533867,0.28684425,-0.20385551,365.85624304327376,110.2421104607934,295.1250422409897
2021-10-01 16:00:00,0.0,2.0,0.0,1.7262906,97281.7,2.0,27.780853,-0.69039154,-0.9559803,1.4936695,1.1697922,473.8368090871811,731.0956818797146,97.26928776993702
2021-10-01 17:00:00,0.0,0.0,0.0,2.2935302,97261.31,0.0,26.631805,-0.88098717,-1.2308426,1.5951538,1.5125828,293.641365181326,615.7735289024349,77.60638794902653
2021-10-01 18:00:00,0.0,0.0,0.0,2.067402,97232.29,0.0,25.395416,-0.524601,-1.3252563,1.1902866,0.8564434,91.65186681595915,241.59297648522397,52.979163222664205
2021-10-01 19:00:00,0.0,0.0,0.0,2.0534747,97264.93,0.0,22.510529,-0.37404633,-1.4302559,1.4017868,0.85009956,0.0,0.0,0.0
2021-10-01 20:00:00,0.0,0.0,0.0,2.57485,97301.15,0.0,21.54123,-0.99893,-1.9155674,1.5804386,1.9200859,0.0,0.0,0.0
2021-10-01 21:00:00,0.0,0.0,0.0,3.9754915,97296.8,0.0,20.495544,-3.3360958,-3.5124092,-0.22771263,1.0458832,0.0,0.0,0.0
2021-10-01 22:00:00,0.0,0.0,0.0,4.659766,97334.56,0.0,20.54248,-3.4135208,-5.0078697,0.15166664,1.8441887,0.0,0.0,0.0
2021-10-01 23:00:00,0.0,0.0,0.0,4.8996506,97346.83,0.0,20.353302,-3.7185307,-4.9662533,0.6502285,1.8141994,0.0,0.0,0.0
2021-10-02 00:00:00,0.0,0.0,0.0,4.215216,97386.14,0.0,20.460938,-3.500471,-4.167444,0.71076775,1.3815517,0.0,0.0,0.0
