,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-06-05 06:00:00,2.0,2.0,0.0,7.5757084,97033.3,0.0,8.935455,4.842433,6.2846203,2.636076,4.3712854,2.1035716862553064,0.0,2.1035716862553064
2021-06-05 07:00:00,2.0,2.0,0.0,8.326846,96977.92,0.0,10.186066,5.842993,7.151924,2.9662561,4.215436,131.90145964568168,312.8177545861465,65.59639730737541
2021-06-05 08:00:00,1.0,1.0,0.0,8.090004,97038.12,0.0,11.432129,5.7076874,6.8759327,2.894289,4.1431866,331.23856514407544,602.4897163917843,89.46661712565898
2021-06-05 09:00:00,0.0,0.0,0.0,7.093797,97073.3,0.0,13.73819,5.4000854,6.240837,2.4373903,3.3412714,531.3369855268735,730.9461399809161,107.86534515449023
2021-06-05 10:00:00,0.0,0.0,0.0,5.5162563,97177.55,0.0,16.669586,4.4471283,4.9389534,1.9391956,2.371665,705.8671657461347,758.4143391230583,149.1833671795298
2021-06-05 11:00:00,0.0,19.0,19.0,4.6378627,97125.23,0.0,18.842987,3.8982353,4.068762,1.8127289,2.1444893,738.8332046298532,485.059939968012,324.23160413251327
2021-06-05 12:00:00,0.0,51.0,51.0,4.3907146,97066.805,0.0,20.986115,3.3375149,3.4650593,2.037467,2.2945461,623.3064968959326,165.75303402131556,468.6051180721329
2021-06-05 13:00:00,0.0,42.0,42.0,4.674047,97062.52,0.0,22.654327,3.1169548,3.3586159,2.8931322,3.1632385,703.6053186126345,229.0648919059832,482.6937996549855
2021-06-05 14:00:00,0.0,99.0,99.0,5.24114,97037.36,0.0,23.658264,3.0662823,3.4528027,3.6989117,3.912115,337.4976107103659,18.61032940264635,319.89456742011885
2021-06-05 15:00:00,0.0,56.0,56.0,5.440585,96995.29,0.0,24.398743,3.0099678,3.5195484,3.6437187,4.0810165,553.6596207454229,138.02335749392262,432.3370173388083
2021-06-05 16:00:00,0.0,5.0,5.0,5.4031396,96930.375,0.0,25.126617,3.244831,3.5794773,3.2896328,3.912922,720.586221974605,677.5720205869751,199.97677623311995
2021-06-05 17:00:00,0.0,0.0,0.0,5.2806625,96897.164,0.0,25.134674,3.35779,3.523159,3.076706,3.7536335,578.5970035269346,742.7976576454173,116.98128900746502
2021-06-05 18:00:00,0.0,0.0,0.0,6.434558,96860.5,0.0,24.662018,2.9724827,3.1229115,3.029728,3.8569546,385.16841251630365,661.413408923129,88.62752246563548
2021-06-05 19:00:00,0.0,0.0,0.0,5.2478714,96839.484,0.0,23.1427,2.665598,2.4686947,2.9348717,3.9918747,183.044505255446,426.11742188446186,71.90842400553007
2021-06-05 20:00:00,0.0,0.0,0.0,5.6909337,96844.42,0.0,20.944214,1.921423,1.3257027,2.7728615,4.277767,18.48158525143597,0.0,18.48158525143597
2021-06-05 21:00:00,0.0,4.0,4.0,5.2548294,96827.57,0.0,18.562714,1.3916492,-0.03671074,2.4219294,5.019596,0.0,0.0,0.0
2021-06-05 22:00:00,0.0,7.0,7.0,4.4509597,96841.3,0.0,17.066254,1.8347969,0.61109924,2.1465006,4.2463493,0.0,0.0,0.0
