,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-03 02:00:00,11.0,11.0,0.0,5.543134,97161.055,0.0,9.990967,1.4539146,2.225788,3.4370213,5.031746,0.0,0.0,0.0
2021-09-03 03:00:00,33.0,33.0,0.0,5.355562,97152.73,0.0,9.808868,1.9743614,2.6326313,3.107708,4.653864,0.0,0.0,0.0
2021-09-03 04:00:00,37.0,37.0,0.0,5.3582106,97121.88,0.0,9.759369,2.0054302,2.6337566,3.0927334,4.6146917,0.0,0.0,0.0
2021-09-03 05:00:00,76.0,76.0,0.0,5.599816,97161.08,0.0,9.624756,2.1499176,3.182354,3.166563,4.5649815,0.0,0.0,0.0
2021-09-03 06:00:00,86.0,86.0,0.0,4.9057965,97217.89,0.0,9.60968,1.8558388,2.5797367,3.0019855,4.1954136,0.0,0.0,0.0
2021-09-03 07:00:00,85.0,85.0,0.0,4.578776,97230.99,0.0,9.349243,1.7742691,2.2490177,2.7983828,3.8984547,4.086425618841009,0.0,4.086425618841009
2021-09-03 08:00:00,48.0,48.0,0.0,3.2067924,97303.914,0.0,10.837219,1.4900436,1.6983604,2.2398167,2.7311363,122.90698269342103,107.55108653129464,95.64427148900316
2021-09-03 09:00:00,10.0,10.0,0.0,3.2672093,97303.89,0.0,12.347534,1.9551353,2.519188,1.9291134,2.0677195,362.1227439031946,535.4657907265939,123.90114681822863
2021-09-03 10:00:00,3.0,3.0,0.0,3.9035861,97309.83,0.0,15.069305,1.9536667,2.2596397,1.5762596,1.4189205,564.2917335816564,712.1139778855426,128.9858708697115
2021-09-03 11:00:00,0.0,0.0,0.0,3.596809,97318.95,0.0,17.665863,2.2361622,2.4155197,1.6427841,1.3704777,724.2672119336132,772.7408866405639,151.4136045470202
2021-09-03 12:00:00,0.0,0.0,0.0,3.5861874,97312.14,0.0,19.626251,2.1771507,2.5707817,1.9161854,1.8511391,821.7064570037044,771.2700429896063,184.54042894643987
2021-09-03 13:00:00,0.0,0.0,0.0,3.826326,97302.305,0.0,20.057373,2.0762901,2.3619099,2.992096,2.8729477,860.5687859350605,768.2326901728505,199.97602726755645
2021-09-03 14:00:00,0.0,0.0,0.0,4.7459736,97296.164,0.0,19.887451,1.9621811,2.4275875,3.720562,4.0601788,838.0088373347787,770.1553052735652,190.85375488787838
2021-09-03 15:00:00,0.0,0.0,0.0,5.022397,97285.516,0.0,19.35321,1.5747032,2.163969,4.2401047,4.505232,755.648174940673,773.2871319954073,161.25071949825542
2021-09-03 16:00:00,0.0,0.0,0.0,4.9628034,97263.61,0.0,19.118073,1.4012833,1.9309826,4.3158245,4.542982,619.544297570467,762.8392270855171,123.79704510471146
2021-09-03 17:00:00,0.0,0.0,0.0,4.952927,97216.94,0.0,18.790558,1.2902908,1.6510525,4.2939377,4.6172085,440.6780476330724,707.3112740592005,92.67968467263898
2021-09-03 18:00:00,0.0,0.0,0.0,5.2502255,97194.664,0.0,17.672913,1.3111105,1.9584808,4.239916,4.790125,234.43204838179773,513.7715945781835,77.31750885928909
