,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-09-30 13:00:00,0.0,0.0,0.0,3.980956,97453.38,0.0,25.729126,-2.4312496,-2.6939049,-2.0195322,-2.5231514,757.4719437008488,806.926386764539,148.51116569698274
2021-09-30 14:00:00,0.0,0.0,0.0,2.8936803,97441.695,0.0,27.044708,-1.9987183,-2.199089,-0.49264336,-0.71050835,724.6663039777902,806.0338457706143,139.05537714077764
2021-09-30 15:00:00,0.0,0.0,0.0,3.3208635,97337.5,0.0,26.475342,-0.45152664,-0.8134079,1.8818569,1.7580605,631.6268689179568,797.0217933691359,116.29490896155335
2021-09-30 16:00:00,0.0,0.0,0.0,4.7901597,97361.11,0.0,24.762909,0.23480606,0.041490555,3.135498,3.287321,485.4872477241459,757.9470902772093,91.18518327383839
2021-09-30 17:00:00,0.0,0.0,0.0,4.2525406,97339.02,0.0,22.58023,0.88347054,1.1070671,3.2303295,3.6968956,299.1442716777095,620.8187844848827,78.07421439609632
2021-09-30 18:00:00,0.0,0.0,0.0,4.3139443,97279.086,0.0,22.10028,1.307148,1.1333923,2.374403,3.3845139,96.48829599527348,255.52793923752915,54.23303487360706
2021-09-30 19:00:00,0.0,0.0,0.0,2.2616613,97342.58,0.0,20.258575,-0.1333437,-1.9581718,1.4841442,2.2273388,0.0,0.0,0.0
2021-09-30 20:00:00,0.0,0.0,0.0,2.5705016,97403.27,0.0,19.5961,-0.3268051,-1.6608353,1.6445389,3.2737598,0.0,0.0,0.0
2021-09-30 21:00:00,0.0,0.0,0.0,2.3112454,97407.55,0.0,19.26773,0.23101807,-0.6958084,1.6954756,2.3686333,0.0,0.0,0.0
2021-09-30 22:00:00,0.0,0.0,0.0,2.4139593,97393.02,0.0,20.053833,0.9700775,-0.07435417,1.9072514,2.1292782,0.0,0.0,0.0
2021-09-30 23:00:00,0.0,0.0,0.0,3.3670712,97362.67,0.0,18.08728,2.8942204,1.2065277,1.6529713,1.6776772,0.0,0.0,0.0
2021-10-01 00:00:00,0.0,5.0,5.0,3.727454,97331.86,0.0,17.519928,3.235649,1.8109035,1.332387,1.6201057,0.0,0.0,0.0
2021-10-01 01:00:00,0.0,12.0,12.0,3.7956,97291.48,0.0,17.574219,3.3145723,2.077303,1.1758432,1.7155704,0.0,0.0,0.0
2021-10-01 02:00:00,0.0,4.0,4.0,4.6839495,97297.81,1.0,17.284607,3.8552456,3.6495972,0.9505806,1.9200153,0.0,0.0,0.0
2021-10-01 03:00:00,0.0,5.0,0.0,5.169893,97283.516,5.0,17.947083,4.0249805,4.633999,0.76864433,1.4496403,0.0,0.0,0.0
2021-10-01 04:00:00,0.0,5.0,0.0,4.9713826,97248.484,5.0,18.461243,4.0949173,4.3081646,0.57580566,1.3618126,0.0,0.0,0.0
2021-10-01 05:00:00,0.0,5.0,0.0,4.6869903,97246.98,5.0,18.803772,3.802002,4.198969,0.30112457,0.78022766,0.0,0.0,0.0
