,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-05-19 23:00:00,0.0,0.0,0.0,12.87279,97206.81,0.0,8.087067,-3.494997,-6.2121468,4.7998924,7.9565697,0.0,0.0,0.0
2021-05-20 00:00:00,0.0,0.0,0.0,13.214644,97195.66,0.0,7.6801453,-3.3883,-6.22258,5.052147,8.231962,0.0,0.0,0.0
2021-05-20 01:00:00,0.0,0.0,0.0,14.229902,97191.5,0.0,7.22464,-4.3447666,-7.5447407,4.923622,8.089336,0.0,0.0,0.0
2021-05-20 02:00:00,0.0,0.0,0.0,14.294878,97239.86,0.0,6.8910217,-5.444914,-9.058409,3.845665,6.80439,0.0,0.0,0.0
2021-05-20 03:00:00,0.0,0.0,0.0,14.383805,97281.74,0.0,6.56546,-6.441063,-10.157387,3.3118515,5.887024,0.0,0.0,0.0
2021-05-20 04:00:00,0.0,0.0,0.0,13.69019,97265.08,0.0,6.201996,-6.0451794,-9.764158,2.9964256,5.2135315,0.0,0.0,0.0
2021-05-20 05:00:00,0.0,0.0,0.0,12.765032,97360.2,0.0,5.833618,-5.5329075,-8.883619,3.0336456,5.2405567,0.0,0.0,0.0
2021-05-20 06:00:00,0.0,0.0,0.0,11.319562,97367.44,0.0,5.3207397,-4.8671227,-7.7383366,2.7348385,4.533716,0.1936638489948662,0.0,0.1936638489948662
2021-05-20 07:00:00,0.0,0.0,0.0,13.679195,97368.2,0.0,6.401306,-5.415539,-8.5355625,2.492628,3.9922333,115.21797702702018,277.91394225717346,61.58369362101362
2021-05-20 08:00:00,0.0,0.0,0.0,12.462079,97390.79,0.0,7.8897095,-6.987995,-10.395044,2.36623,3.771246,316.99270459919927,595.0612518836608,87.61836320061013
2021-05-20 09:00:00,0.0,0.0,0.0,10.198911,97398.984,0.0,9.479462,-6.5428467,-9.000349,2.306528,3.4938316,518.2887537962964,726.6972164790961,106.95186678511755
2021-05-20 10:00:00,0.0,0.0,0.0,8.927248,97431.35,0.0,11.6987,-5.821312,-7.7211227,2.6860619,3.5851574,695.5315347193111,758.5366470945554,147.5575552267992
2021-05-20 11:00:00,0.0,0.0,0.0,7.8604665,97460.81,0.0,13.632996,-5.1911774,-6.4061394,3.247446,3.8934555,834.1752214459801,756.9599802734882,195.34990126604498
2021-05-20 12:00:00,0.0,0.0,0.0,7.6579146,97501.44,0.0,14.916229,-4.5874805,-5.6418877,3.9419327,4.5644703,923.8870080188555,746.6552145367159,235.2154705595177
2021-05-20 13:00:00,0.0,0.0,0.0,8.119817,97497.17,0.0,15.426727,-4.4670944,-5.5903397,4.7410107,5.5167313,958.2015133917525,741.0365648384353,252.51489441934848
2021-05-20 14:00:00,0.0,0.0,0.0,9.266413,97478.49,0.0,15.712555,-4.6575584,-5.7697525,5.6157055,6.9463367,934.6834625656245,744.9827821457579,240.53184263717867
2021-05-20 15:00:00,0.0,0.0,0.0,10.943924,97458.69,0.0,15.459198,-4.490185,-6.0530415,6.615141,8.619291,855.0220077754662,755.1598609494539,203.94689687268772
