,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-08-05 05:00:00,89.0,89.0,0.0,10.522692,97304.13,0.0,11.777954,3.3196917,4.212034,6.1463404,8.660841,0.0,0.0,0.0
2021-08-05 06:00:00,89.0,89.0,0.0,11.257704,97327.92,0.0,11.222412,3.3311806,4.386366,6.7900314,9.686897,0.0,0.0,0.0
2021-08-05 07:00:00,100.0,100.0,0.0,10.867755,97288.11,0.0,11.133026,3.0226574,3.9688292,6.5204086,9.15373,19.5676678347409,0.0,19.5676678347409
2021-08-05 08:00:00,100.0,100.0,0.0,9.82585,97357.6,0.0,11.449127,2.806799,3.9429703,5.840008,8.12417,86.88905247951124,0.0,86.88905247951124
2021-08-05 09:00:00,100.0,100.0,0.0,9.093671,97324.7,0.0,11.70462,3.5107718,4.6590376,5.2745514,7.037855,158.5086538211201,2.3666501083706644,157.29784169003813
2021-08-05 10:00:00,93.0,93.0,0.0,8.660014,97332.91,0.0,11.726196,4.057044,5.245414,4.811987,6.3238945,251.9337271380226,18.893956535177395,239.16981293286864
2021-08-05 11:00:00,88.0,88.0,0.0,9.442433,97358.22,0.0,12.651733,3.8138733,5.157915,5.539115,7.265045,335.6647175929036,28.841127469279357,312.43190770442266
2021-08-05 12:00:00,77.0,77.0,0.0,8.620806,97392.43,0.0,13.046234,4.0258923,5.1337004,5.2639313,6.600979,441.2489916387533,51.59932459702467,395.1858730722089
2021-08-05 13:00:00,21.0,21.0,0.0,7.62644,97371.95,0.0,14.976776,4.061537,4.865017,4.784931,5.8213825,800.548242546417,448.5665947064183,382.8923805273267
2021-08-05 14:00:00,4.0,4.0,0.0,7.791051,97366.336,0.0,16.242035,3.789074,4.63496,5.461815,6.2211113,888.5341641274497,661.9488063566913,280.8251531064833
2021-08-05 15:00:00,3.0,3.0,0.0,7.9007874,97383.445,0.0,17.410156,3.8423214,4.690872,5.417305,6.2991085,823.5183114827174,692.0980575096926,232.12520869212108
2021-08-05 16:00:00,2.0,2.0,0.0,7.9379067,97349.766,0.0,18.106293,4.0811787,4.802992,5.371069,6.2328167,705.9458547501133,716.8701494589262,172.0869902333178
2021-08-05 17:00:00,1.0,1.0,0.0,7.0054255,97334.29,0.0,18.749573,3.9755287,4.5418377,4.5486927,5.246689,544.1531480442036,711.7614737614763,119.81855172066071
2021-08-05 18:00:00,0.0,0.0,0.0,6.192978,97259.164,0.0,19.05957,3.6609802,4.169632,3.6898556,4.4637985,350.4430123811862,619.748622756039,90.76320080859074
2021-08-05 19:00:00,0.0,0.0,0.0,5.5345497,97255.94,0.0,18.51059,3.8022308,3.9840794,2.8003864,3.794159,144.934302051419,340.6399469885292,68.19744387252629
2021-08-05 20:00:00,0.0,0.0,0.0,5.0780497,97254.42,0.0,16.938751,3.1457481,3.031149,2.0546227,3.5547886,2.623803958452076,0.0,2.623803958452076
2021-08-05 21:00:00,0.0,0.0,0.0,3.9262316,97274.81,0.0,15.994659,2.0707855,1.1872673,1.7977219,3.619791,0.0,0.0,0.0
