,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-08-17 23:00:00,1.0,1.0,0.0,6.678572,96555.39,0.0,13.147186,4.476158,5.959421,1.8832932,3.1259212,0.0,0.0,0.0
2021-08-18 00:00:00,0.0,0.0,0.0,6.8277564,96565.46,0.0,13.689453,4.4465714,5.6671352,1.9971828,3.3863487,0.0,0.0,0.0
2021-08-18 01:00:00,0.0,0.0,0.0,6.4705067,96567.19,0.0,14.196411,4.241434,5.761549,1.5315218,3.1636753,0.0,0.0,0.0
2021-08-18 02:00:00,0.0,0.0,0.0,5.970861,96640.734,0.0,13.788239,3.7973118,4.9558735,1.204937,2.4631195,0.0,0.0,0.0
2021-08-18 03:00:00,0.0,0.0,0.0,4.0410643,96656.77,0.0,13.686096,3.3463535,2.1529236,1.0296535,1.8442211,0.0,0.0,0.0
2021-08-18 04:00:00,0.0,0.0,0.0,4.266502,96655.4,0.0,14.287476,3.7248383,2.7676506,0.7611141,0.85515213,0.0,0.0,0.0
2021-08-18 05:00:00,0.0,0.0,0.0,4.3987646,96764.1,0.0,13.9496155,3.530056,3.420496,0.6854572,1.0379562,0.0,0.0,0.0
2021-08-18 06:00:00,0.0,0.0,0.0,5.7894816,96774.0,0.0,13.393555,3.824318,5.0439777,1.0195675,1.9268837,0.0,0.0,0.0
2021-08-18 07:00:00,0.0,87.0,87.0,5.966712,96818.484,0.0,13.134796,3.947052,5.173483,1.214324,2.1669064,13.62071499316155,0.0,13.62071499316155
2021-08-18 08:00:00,0.0,96.0,96.0,5.261568,96883.766,0.0,14.311371,3.4871979,4.146076,1.7178249,2.9758377,81.69401744632953,0.0,81.69401744632953
2021-08-18 09:00:00,0.0,91.0,91.0,4.449996,96915.81,0.0,15.66095,2.0808296,2.3172646,2.9783812,3.8589878,173.3640665037391,12.789358955617118,167.17628516693622
2021-08-18 10:00:00,0.0,67.0,67.0,3.6166432,96960.875,0.0,17.432281,1.0394363,1.3062725,2.9418793,3.372549,344.9545402441869,87.24156555735257,288.27690851562414
2021-08-18 11:00:00,0.0,73.0,73.0,3.4373052,96976.34,0.0,19.177032,0.9693966,1.277317,2.8929825,3.2076378,399.3131401162994,64.76679179277423,348.7595437060972
2021-08-18 12:00:00,0.0,100.0,100.0,4.1718287,96979.234,0.0,19.70398,0.89365196,1.2254372,3.4684877,3.9780006,300.71132546738033,16.504664676843305,286.3928719942295
2021-08-18 13:00:00,0.0,100.0,100.0,5.005366,96973.64,0.0,19.891571,0.4045906,0.8703232,4.291196,4.9262953,315.5801082363948,17.22107797102131,300.00033210155505
2021-08-18 14:00:00,1.0,26.0,26.0,5.976352,96959.45,0.0,19.385254,0.9788933,1.5107212,4.9993153,5.6770144,734.7969160335751,401.89540785597666,377.32817239901465
2021-08-18 15:00:00,1.0,1.0,0.0,6.7511244,96978.234,0.0,19.079956,1.6749401,2.2736282,5.3939047,6.35281,802.8848241120771,736.0006848162141,197.26083543990592
