,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-06-14 00:00:00,100.0,100.0,0.0,6.6223197,97344.95,0.0,14.642731,0.9313488,1.4191513,3.0233898,4.6924286,0.0,0.0,0.0
2021-06-14 01:00:00,100.0,100.0,0.0,6.2399607,97349.86,0.0,14.489868,1.3219929,1.6903458,2.8361034,4.388094,0.0,0.0,0.0
2021-06-14 02:00:00,100.0,100.0,0.0,6.0646534,97387.33,0.0,14.632721,1.8349895,2.3271656,3.1715193,4.4413433,0.0,0.0,0.0
2021-06-14 03:00:00,100.0,100.0,0.0,5.2219653,97373.35,0.0,14.667145,2.0917034,2.6602325,2.4841366,3.5726862,0.0,0.0,0.0
2021-06-14 04:00:00,100.0,100.0,0.0,5.0596027,97389.84,0.0,14.415863,2.0088005,2.830614,2.6355352,3.566656,0.0,0.0,0.0
2021-06-14 05:00:00,100.0,100.0,0.0,4.8090034,97399.04,0.0,14.097107,1.753191,2.4507504,2.463005,3.399311,0.0,0.0,0.0
2021-06-14 06:00:00,100.0,100.0,0.0,4.9224772,97495.99,0.0,14.03949,1.3343315,1.8682594,2.3634443,3.3760195,0.8917415831652231,0.0,0.8917415831652231
2021-06-14 07:00:00,100.0,100.0,0.0,4.8048334,97510.22,0.0,14.051788,0.8470249,1.194521,2.3064346,3.4369583,47.19841434134047,0.0,47.19841434134047
2021-06-14 08:00:00,100.0,100.0,0.0,5.411824,97578.016,0.0,13.533356,0.56809044,0.9387951,2.5949602,3.8269386,116.7344472001399,0.0,116.7344472001399
2021-06-14 09:00:00,92.0,92.0,0.0,5.6569114,97601.29,0.0,14.065979,0.8077984,1.0069199,2.8396807,3.6540146,213.32332965512228,17.258631590145136,203.32583158282887
2021-06-14 10:00:00,72.0,72.0,0.0,6.021232,97630.89,0.0,15.597137,1.0542793,1.1863785,3.5883904,4.174795,375.01803166762147,69.09681915106451,324.3003863413786
2021-06-14 11:00:00,29.0,29.0,0.0,5.9909654,97643.86,0.0,16.664307,1.4133167,1.5229111,4.639963,5.0951633,683.5395240964417,352.1154611835171,382.38523635699414
2021-06-14 12:00:00,2.0,2.0,0.0,6.407523,97651.47,0.0,17.447296,1.5314713,1.7236385,5.160469,5.881651,920.5522186036031,705.9943527706332,260.5858338994233
2021-06-14 13:00:00,0.0,0.0,0.0,7.0169973,97683.766,0.0,17.529816,1.7221289,1.9329948,5.6890078,6.613449,969.5141415704184,737.171473043013,256.52962128090167
2021-06-14 14:00:00,0.0,0.0,0.0,7.6506433,97673.414,0.0,17.70282,1.2013073,1.5142765,5.809824,7.17416,950.2134213828516,740.6966272545002,246.38600937584624
2021-06-14 15:00:00,0.0,0.0,0.0,7.823218,97688.8,0.0,17.463501,1.1256027,1.2782669,6.2273235,7.4347343,876.1468215205462,751.6090034059932,210.92407970990473
2021-06-14 16:00:00,2.0,2.0,0.0,7.6205654,97672.39,0.0,16.871643,1.0328827,1.1882801,5.808859,7.0759907,742.8293949942757,726.8605446528244,178.67242464242065
