,low_clouds,total_clouds,high_clouds,wind_speed_gust,pressure,mid_clouds,temp_air,v-component_of_wind_height_above_ground_0,v-component_of_wind_height_above_ground_1,u-component_of_wind_height_above_ground_0,u-component_of_wind_height_above_ground_1,ghi,dni,dhi
2021-08-14 16:00:00,0.0,0.0,0.0,6.446799,97483.23,0.0,22.083649,2.2870445,2.7503376,4.958185,5.710108,691.0826954599617,749.6666271226472,150.1335289533132
2021-08-14 17:00:00,0.0,0.0,0.0,7.4263783,97501.055,0.0,21.265015,2.9786892,3.6692696,5.1836777,6.432205,520.2632995688753,719.1138804071504,110.12542002075202
2021-08-14 18:00:00,1.0,1.0,0.0,8.209004,97482.4,0.0,19.703827,2.7708359,3.561308,5.880644,7.3571873,317.9357938590795,576.3806950215145,92.94651063143024
2021-08-14 19:00:00,1.0,1.0,0.0,8.1243105,97466.766,0.0,19.233551,2.500536,2.713644,5.4201374,7.397808,113.85968239989333,263.86811769324123,62.701877588018235
2021-08-14 20:00:00,1.0,1.0,0.0,8.239019,97474.77,0.0,18.279358,1.9224052,2.1242466,4.793007,7.1647778,0.035688800132073296,0.0,0.035688800132073296
2021-08-14 21:00:00,1.0,1.0,0.0,7.3462434,97489.93,0.0,17.91809,2.5600958,2.1985092,3.5535793,6.2268677,0.0,0.0,0.0
2021-08-14 22:00:00,0.0,0.0,0.0,6.1673174,97502.33,0.0,17.369995,3.5266085,2.9448223,3.1860352,5.284832,0.0,0.0,0.0
2021-08-14 23:00:00,1.0,1.0,0.0,6.9657326,97499.07,0.0,16.411682,4.53928,4.425234,3.0825768,4.9668274,0.0,0.0,0.0
2021-08-15 00:00:00,7.0,7.0,0.0,7.8949003,97479.664,0.0,14.878632,4.907176,5.662409,3.3673038,5.450178,0.0,0.0,0.0
2021-08-15 01:00:00,3.0,3.0,0.0,7.952557,97481.516,0.0,15.298035,4.331581,4.9654884,3.5060043,6.174488,0.0,0.0,0.0
2021-08-15 02:00:00,2.0,2.0,0.0,7.8781114,97442.55,0.0,15.713623,4.2907057,4.4728184,4.0783844,6.446602,0.0,0.0,0.0
2021-08-15 03:00:00,1.0,1.0,0.0,7.6271524,97410.37,0.0,15.641144,4.2546406,4.176901,4.169035,6.3705845,0.0,0.0,0.0
2021-08-15 04:00:00,1.0,1.0,0.0,6.979082,97403.35,0.0,16.078003,3.1883984,2.7402687,4.2751427,6.318989,0.0,0.0,0.0
2021-08-15 05:00:00,1.0,1.0,0.0,6.400981,97396.08,0.0,16.344635,2.7136116,1.8228416,4.0117474,6.0567684,0.0,0.0,0.0
2021-08-15 06:00:00,1.0,1.0,0.0,5.198368,97400.266,0.0,16.87793,1.9831791,0.55452156,3.586544,5.0259113,0.0,0.0,0.0
2021-08-15 07:00:00,0.0,0.0,0.0,4.5824494,97384.67,0.0,16.57132,2.3319302,1.3561916,2.7358646,4.1973534,36.54042179828538,28.364280096010898,33.64226849167469
